Agrupamento,Grupo,Tipo,CNPJ,Razão Social,E-Mail,Município,UF,Nível,Tipo de Empresa,Tipos de Atividades,Situação
ES,Empresa,Empresa Especializada,4262215000131,"GARRA ESCOLTA, VIGILANCIA E SEGURANÇA LTDA",ADM.DOP@GRUPOFIBRA.COM,SERRA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,16328205000564,GPS PREDIAL SISTEMAS DE SEGURANCA LTDA,HAIDIL.FERREIRA@GPSSA.COM.BR,SÃO MATEUS,ES,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
ES,Empresa,Empresa Especializada,68317817000555,GR - GARANTIA REAL SEGURANCA LTDA.,DOUGLAS@GRUPOGR.COM.BR,VILA VELHA,ES,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
ES,Empresa,Empresa Especializada,22514693000173,GRO SEGURANCA PRIVADA LTDA,DIEGOFREGAPANI@HOTMAIL.COM,VILA VELHA,ES,Matriz,LTDA,Vigilância Patrimonial,Ativa
ES,Empresa,Empresa Especializada,2717460000322,JUIZ DE FORA EMPRESA DE VIGILANCIA LTDA,HELIOJUNIOR@JUIZDEFORASEG.COM.BR,SERRA,ES,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,16920995000149,MAMUTE SEGURANÇA E VIGILÂNCIA LTDA ME,mamuteseguranca@hotmail.com,VILA VELHA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,7482443000105,MUNDIAL SERVIÇOS DE VIGILÂNCIA E SEGURANÇA EIRELI,MUNDIALVIGILANCIA@GMAIL.COM,SERRA,ES,Matriz,EIRELI,Vigilância Patrimonial,Ativa
ES,Empresa,Empresa Especializada,6911840000273,NEXUS VIGILÂNCIA EIRELI,GEREG.ES@NEXUSVIGILANCIA.COM.BR,SERRA,ES,1a Filial na UF,EIRELI,Vigilância Patrimonial/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,6042651000201,NORTH SECURITY SEGURANÇA PRIVADA LTDA,VJORGE@DATASAFE.COM.BR,CACHOEIRO DE ITAPEMIRIM,ES,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
ES,Empresa,Empresa Especializada,25183468000351,PLANTÃO SERVIÇOS DE VIGILÂNCIA LTDA,estenio.strelhow@conservo.com.br,SERRA,ES,1a Filial na UF,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,17428731000801,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRO.SILVA@PROSEGUR.COM,SERRA,ES,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,17428731001450,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRO.SILVA@PROSEGUR.COM,CACHOEIRO DE ITAPEMIRIM,ES,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,17428731002693,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRO.SILVA@PROSEGUR.COM,LINHARES,ES,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,16697776000142,RPL SEGURANÇA PRIVADA LTDA - ME,GUSTAV.BLEICKER@RPLSEGURANCA.COM.BR,VITÓRIA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,3348064000338,SECULUS SEGURANÇA E VIGILANCIA EIRELI,grulke@seculusbrasil.com.br,CARIACICA,ES,1a Filial na UF,EIRELI,Vigilância Patrimonial/Escolta Armada,Ativa
ES,Empresa,Empresa Especializada,332087000609,SECURITY SEGURANÇA LTDA,NELSON.ADRIANO@SOUSECURITY.COM.BR,VITÓRIA,ES,1a Filial na UF,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,25278459001405,SEGURPRO VIGILÂNCIA PATRIMONIAL S.A.,EDSON.LOPES@PROSEGUR.COM,SERRA,ES,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,10392232000196,SEI VIGILANCIA E SEGURANÇA LTDA,adilson@seiinteligencia.com.br,SERRA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,23756390000120,SERRASEG-SERRA SERVIÇOS DE VIGILÂNCIA E SEGURANÇA EIRELI-ME,COMERCIAL@SERRASEGVIG.COM.BR,SERRA,ES,Matriz,EIRELI,Vigilância Patrimonial,Ativa
ES,Empresa,Empresa Especializada,10330894000131,SERVIT SERVICOS DE VIGILANCIA E SEGURANCA LTDA ME,CYNTHIA@GRUPOSERVIT.COM.BR,SERRA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,64911290000450,SOUZA LIMA SEGURANÇA PATRIMONIAL LTDA.,PROCESSOS@DATASAFE.COM.BR,SERRA,ES,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,7400941000161,STAR VIGILANCIA E SEGURANÇA LTDA,FATIMA@STARVIGILANCIA.COM.BR,SERRA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
ES,Empresa,Empresa Especializada,8944765000191,SVA SEGURANÇA E VIGILANCIA ARMADA EIRELI,OPERACIONAL2@GRUPOSVA.COM.BR,CARIACICA,ES,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,11898403000205,TARTALIA SEGURANÇA E VIGILÂNCIA EIRELI,assessoria.jc@outlook.com,VILA VELHA,ES,1a Filial na UF,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,9262608000401,TBFORTE SEGURANÇA E TRANSPORTE DE VALORES LTDA.,DATADIAGNOSE@DATADIAGNOSE.COM.BR,SERRA,ES,1a Filial na UF,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
ES,Empresa,Empresa Especializada,3265996000155,TRANSEGUR - SEGURANÇA E TRANSPORTE DE VALORES LTDA,antonio.teixeira@transegurnet.com.br,SERRA,ES,Matriz,LTDA,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,22800699000107,VERTICE SEGURANÇA E VIGILANCIA EIRELI ME,diretoria@verticeseg.com.br,VITÓRIA,ES,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,36040947000173,VIGSERV SERVIÇOS DE VIGILANCIA E SEGURANÇA EIRELI,VIGSERV@VIGSERV.COM.BR,SERRA,ES,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada,Ativa
ES,Empresa,Empresa Especializada,32401341000165,VISEL VIGILANCIA E SEGURANÇA LTDA,DEBORA.ALVARENGA@VISEL.COM.BR,SERRA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,27733806000145,VITORIASEG SEGURANÇA E VIGILÂNCIA EIRELI - ME,vitsegur@gmail.com,VILA VELHA,ES,Matriz,EIRELI,Vigilância Patrimonial,Ativa
ES,Empresa,Empresa Especializada,12094349000119,VITÓRIAGATTI SEGURANÇA E VIGILÂNCIA EIRELLI ME,COMERCIAL@VITORIAGATTI.COM.BR,VITÓRIA,ES,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Empresa Especializada,31276470000106,VSG VIGILANCIA E SEGURANÇA EM GERAL LTDA,geraf17@grupovsg.com.br,VITÓRIA,ES,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
ES,Empresa,Serviço Orgânico,30974737000176,ALCON - CIA DE ALCOOL CONCEIÇÃO DA BARRA,josemessias@usinaalcon.com.br,CONCEIÇÃO DA BARRA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,17469701010482,ARCELORMITTAL BRASIL S/A,JOAO.VIEIRA@ARCELORMITTAL.COM.BR,SERRA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,28138113000339,CASA DO ADUBO LTDA,SEGEP@CASADOADUBO.COM.BR,CARIACICA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,28138113000843,CASA DO ADUBO LTDA,CHIABAI.CLOVIS@CASADOADUBO.COM.BR,SERRA,ES,Filial,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,410817000138,CENTRO MEDICO HOSPITALAR VILA VELHA S/A,encseguranca01@vilavelhahospital.com.br,VILA VELHA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,36401909000107,CONDOMINIO DO CENTRO EMPRESARIAL SHOPPING CACHOEIRO,ADMSHOPPINGCACHOEIRO2@HOTMAIL.COM,CACHOEIRO DE ITAPEMIRIM,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,16572164000123,CONDOMINIO DO PERIM CENTER,wendel@perim.com.br,CACHOEIRO DE ITAPEMIRIM,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,39780879000177,CONDOMINIO SHOPPING VITORIA,MARCOSANTONIO@SHOPPINGVITORIA.COM.BR,VITÓRIA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,27374792000110,EVEREST MOTEL LTDA,FINANCEIRO@STATUSMOTEL.COM.BR,SERRA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,31807464000138,HIPER EXPORT TERMINAIS RETROPORTUÁRIOS S/A,HIPEREXPORT@HIPEREXPORT.COM.BR,VILA VELHA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,27175959000114,ITABIRA AGRO INDUSTRIAL S/A,wandersonp@nassau.com.br,CACHOEIRO DE ITAPEMIRIM,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,25331521001124,ITATIAIA MOVEIS S/A,claudio.silveira@cozinhasitatiaia.com.br,SOORETAMA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,2385710000102,PEIU SOCIEDADE DE PROPOSITO ESPECIFICO SPE S/A,peiu@peiu.com.br,VILA VELHA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,33000167000454,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,VITÓRIA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,33000167002589,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,SERRA,ES,Filial,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,33000167011812,PETROLEO BRASILEIRO S/A PETROBRAS,FABIOBARBOZA@PETROBRAS.COM.BR,LINHARES,ES,Filial,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,33000167099728,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,SÃO MATEUS,ES,Filial,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,28497394000154,PORTOCEL TERMINAL ESPECIALIZADO DE BARRA DO RIACHO S/A,EXT.DEOMEDESR@PORTOCEL.COM.BR,ARACRUZ,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,27067651000155,SOCIEDADE EDUCACIONAL DO ES - SEDES/UVV-ES,IMMAGINARIO@UVV.BR,VILA VELHA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
ES,Empresa,Serviço Orgânico,4592987000131,TREVO CENTRO AUTOMOTIVO EIRELI-ME,VIANADIESEL@HOTMAIL.COM,VIANA,ES,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,14525508000118,GEV - GRUPO ESPECIAL DE VIGILANCIA LTDA,GRUPO-GEV@HOTMAIL.COM,MINEIROS,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,,GEV - GRUPO ESPECIAL DE VIGILANCIA LTDA,GRUPO-GEV@hotmail.com,MINEIROS,GO,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,72591894000223,5 ESTRELAS SISTEMA DE SEGURANÇA LTDA,DIRETOR@GSPASSESSORIA.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,1193606000153,A NACIONAL VIGILÂNCIA E SEGURANÇA LTDA,DIRETORIA@GRUPOANACIONAL.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,6181769000130,ACADEMIA REAL DE FORMAÇÃO DE VIGILANTES LTDA,REALVIGILANTES1@GMAIL.COM,ANÁPOLIS,GO,Matriz,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,3602646000218,AGROSERVICE SEGURANÇA LTDA,AGRONFFINANCEIRO@GMAIL.COM,VALPARAÍSO DE GOIÁS,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,2707116000352,ALGAR SEGURANÇA E VIGILÂNCIA LTDA,THAISA.PEREIRA@ALGARSEGURANCA.COM.BR,RIO VERDE,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,3732792000187,ALVO ACADEMIA DE FORMAÇÃO DE VIGILANTES LTDA,DIRETORPRESIDENTE@ALVOVIGILANTE.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,4296305000143,ANAPOOL SEGURANÇA E VIGILÂNCIA S/C LTDA,rh@grupoanapool.com.br,ANÁPOLIS,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,5502450000104,ARTSEG SEGURANCA E VIGILANCIA LTDA,ARTSEGVIGILANCIA@YAHOO.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,4386102000148,ATLANTA SEGURANCA LTDA,ATLANTASEG@HOTMAIL.COM,VALPARAÍSO DE GOIÁS,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,11990945000114,BEIJA FLOR SEGURANÇA PRIVADA EIRELI - EPP,BEIJAFLORSEGURANCASERVICOS@GMAIL.COM,CATALÃO,GO,Matriz,EIRELI,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,22778168000165,BLIM VIGILANCIA E SEGURANCA LTDA,BLIMVIGILANCIASEGURANCA@HOTMAIL.COM,GOIÁS,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,17957772000208,BRASGUARDA SEGURANCA E VIGILANCIA LTDA - ME,FINANCEIRO.BRASGUARDA@GMAIL.COM,VALPARAÍSO DE GOIÁS,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,60860087015805,BRINK'S SEGURANÇA E TRANSPORTE DE VALORES LTDA.,CARLOS.DIAS@BRINKS.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,60860087016798,BRINK'S SEGURANÇA E TRANSPORTE DE VALORES LTDA.,MARCELA.BITTENCOURT@BRINKS.COM.BR,RIO VERDE,GO,Filial,LTDA,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,20630078000105,BURITI SEGURANÇA ESPECIALIZADA S/A,DIRETOR@GSPASSESSORIA.COM.BR,GOIÂNIA,GO,Matriz,S/A de Capital Fechado,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,3720968000180,CENTRO DE FORMAÇÃO DE PROFISSIONAIS EM SEGURANÇA TIRADENTES S/A,diretoria.adm@portatiradentes.com,APARECIDA DE GOIÂNIA,GO,Matriz,S/A de Capital Fechado,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,4701639000155,CENTRO OESTE VIGILÂNCIA E SEGURANÇA EIRELI,CONTATO@GRUPOCENTROOESTE.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,EIRELI,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,7283885001285,CENTURIÃO SEGURANÇA PATRIMONIAL LTDA.,JURIDICO.SP@CENTURIAO.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,31546484000364,CONFEDERAL VIGILANCIA E TRANSPORTE DE VALORES LTDA,CONFEDERAL.GO@CONFEDERAL.COM.BR,APARECIDA DE GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,15156374000178,CONFIANÇA SEGURANCA E VIGILANCIA LTDA,segconfiante@hotmail.com,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,8664926000193,CONNECT VIGILÂNCIA PATRIMONIAL E PRIVADA EIRELI EPP.,OPERACIONAL@CONNECTSEGURANCA.COM.BR,CATALÃO,GO,Matriz,EIRELI,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,15041467000238,CONSERVAR SERVICOS DE VIGILANCIA PATRIMONIAL LTDA,flavio@conservarservicos.com.br,ITUMBIARA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,37332434000107,CONTAL SEGURANÇA LTDA,DIRETOR@GSPASSESSORIA.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,887612000148,CONVIG VIGILANCIA E SEGURANCA LTDA,convigvig@hotmail.com,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,7668862000136,COP SEGURANÇA E VIGILANCIA LTDA,GRUPOCOP@TERRA.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,3677044000149,CORAL EMPRESA DE SEGURANÇA LTDA,REGULAMENTACAOGYN@GRUPOCORAL.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,2250366000578,CTS VIGILANCIA E SEGURANÇA - EIRELI,ronaldo@rlombardi.com.br,ANÁPOLIS,GO,1a Filial na UF,EIRELI,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,12978214000116,DEFENDERS-ATTACK SEGURANÇA LTDA.,CHRISTIANE@DEFENDERSATTACK.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,16649674000151,DEFENSIVA F. FREITAS DE SEGURANÇA LTDA,grupo.seguranca@hotmail.com,GOIANÁPOLIS,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,3154566000166,DIAGONAL SEGURANÇA E VIGILANCIA LTDA,DIAGONALSEG@TERRA.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,12283174000350,DIGITAL SEGURANÇA  LTDA ME,digital@digitalseguranca.com.br,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,13280506000143,EFASEG - CENTRO DE FORMAÇÃO DE PROFISSIONAIS EM SEGURANÇA LTDA,EFASEG.CAT@HOTMAIL.COM,CATALÃO,GO,Matriz,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,13280506000577,EFASEG - CENTRO DE FORMAÇÃO DE PROFISSIONAIS EM SEGURANÇA LTDA,admefaseg@gmail.com,RIO VERDE,GO,Filial,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,4814095000138,EGOSERVICE - VIGILÂNCIA E SEGURANÇA PRIVADA LTDA - EPP,ALEXW@NETLIMPEZA.COM,ANÁPOLIS,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,57574154000376,EMBRASE EMPRESA BRASILEIRA DE SEGURANÇA E VIGILÂNCIA LTDA,FRANCISCO.SOARES@EMBRASE.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,22987367000183,EQUUS VIGILÂNCIA PATRIMONIAL LTDA-EPP,supervisor@gspassessoria.com,RIO VERDE,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,1165357000192,ESCUDO VIGILÂNCIA E SEGURANÇA LTDA,GERENCIAOPERACIONAL@ESCUDO.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,,ESCUDO VIGILÂNCIA E SEGURANÇA LTDA,GERENCIAOPERACIONAL@ESCUDO.COM.BR,GOIÁS,GO,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,37162435001114,ESPARTA SEGURANÇA LTDA.,FOXASCON@BOL.COM.BR,VALPARAÍSO DE GOIÁS,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,5457677000681,ESSENCIAL SISTEMA DE SEGURANÇA EIRELI,ARMAMENTO@ESSENCIALSEGURANCA.COM.BR,GOIÂNIA,GO,1a Filial na UF,EIRELI,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,24848636000156,ESTAL SEGURANÇA E VIGILÂNCIA LTDA,comercial@grupoestal.com.br,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,10859691000137,EXATA VIGILÂNCIA PATRIMONIAL EIRELI,diretoria@exatavigilancia.com.br,GOIÂNIA,GO,Matriz,EIRELI,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,914803000151,FEDERAL SEGURANÇA E TRANSPORTE DE VALORES LTDA,dpseguranca@federalseguranca.com.br,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
GO,Empresa,Empresa Especializada,1775654000150,FIEL VIGILANCIA LTDA,PATRIMONIAL@FIELVIGILANCIA.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,14534490000200,G.S.I - GESTAO DE SEGURANÇA INTEGRADA - VIGILANCIA E SEGURANÇA LTDA EPP,DIRETOR@GSPASSESSORIA.COM.BR,APARECIDA DE GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,5980352000174,GARRA FORTE EMPRESA DE SEGURANÇA LTDA,GARRA.FORTESEGURANCA@HOTMAIL.COM,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,4032981000100,GENTLEMAN SEGURANÇA EIRELI,DIRETORDEOPERACOES@GRUPOGENTLEMAN.COM.BR,GOIÂNIA,GO,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,7078994000531,GLOBALSEG VIGILANCIA E SEGURANÇA LTDA,GEZIBELRODRIGUES@GLOBALSEGMG.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
GO,Empresa,Empresa Especializada,24818988000169,GLOCK ACADEMIA DE FORMAÇÃO DE VIGILANTE LTDA-ME,glockacademia@gmail.com,GOIÂNIA,GO,Matriz,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,50844182002360,GOCIL SERVICOS DE VIGILANCIA E SEGURANCA LTDA,PEDRO.ORICCHIO@GOCIL.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,17040153000165,GOIAS ESCOLA DE VIGILANTES LTDA,COORDENACAO@GOIASSEGURANCA.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,,GOIAS ESCOLA DE VIGILANTES LTDA,coordenacao@goiasseguranca.com.br,GOIÂNIA,GO,Outra Instalação,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,,GOIAS ESCOLA DE VIGILANTES LTDA,coordenacao@goiasseguranca.com.br,GOIÂNIA,GO,Outra Instalação,LTDA,Curso de Formação,Ativa
GO,Empresa,Empresa Especializada,283018000148,GOIASFORTE VIGILANCIA E SEGURANCA LTDA,OPERACIONAL@GRUPOGOIASFORTE.COM.BR,GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,11674790000107,GRABALOS COMANDO SEGURANÇA LTDA.,GERALDO@GRUPOCOMANDO.COM.BR,ANÁPOLIS,GO,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
GO,Empresa,Empresa Especializada,87169900002270,GRABER SISTEMAS DE SEGURANÇA LTDA.,DIRETRIZ@DIRETRIZCONSULTORIA.COM.BR,GOIÂNIA,GO,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,14720453000105,GUARDA SEGURANÇA E VIGILÂNCIA LTDA,GERENTEADMINISTRATIVO@GUARDAVIGILANCIA.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
GO,Empresa,Empresa Especializada,26743708000126,GUARDIÃ SEGURANÇA E VIGILÂNCIA LTDA,JEANCARLLO@GUARDIA.COM.BR,APARECIDA DE GOIÂNIA,GO,Matriz,LTDA,Vigilância Patrimonial,Ativa
